Source Category Code,Source category name,Source subcategory,Source subcategory name,Agency code,Agency name,Bureau code,Bureau name,Account code,Account name,Treasury Agency code,On- or off-budget,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,TQ,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,040110,"Proceeds from Exercise of Warrants, Air Transportation Stabilization Board",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","118,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,065000,"Deposit of Earnings, Federal Reserve System",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,683,846","17,058,986","18,373,909","16,816,623","17,163,237","19,604,126","24,319,216","19,158,322","22,920,445","14,908,084","18,022,729","23,378,000","20,477,000","19,636,000","24,540,000","25,917,000","32,293,000","26,124,000","23,683,000","21,878,000","19,652,000","19,297,000","29,945,000","32,043,000","33,598,000","34,318,000","75,845,000","82,546,000","81,957,000","75,767,000","99,235,000","94,015,000","77,420,000","47,521,000","38,860,000","40,860,000","46,182,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,084000,"Patent, trademark, and copyright fees",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,206,"1,025",385,43,465,525,"1,449",233,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,085000,"Registration, Filing, and Transaction Fees",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"142,247","167,351","239,653","293,942","290,781",0,"29,265","30,857","23,794","2,196","5,690","6,000","5,000","4,000","5,000","6,000","4,000","4,000","5,000","3,000","4,000","4,000","4,000","3,000","4,000","4,000","4,000","5,000","5,000","4,000","5,000",0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,085015,"Registration, Filing, and Transaction Fees, SEC",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"240,900","207,931","221,831","288,753","371,551","402,437","405,000","532,000","670,000","1,244,000","1,174,000","1,414,000","1,343,000","1,000",0,0,0,0,0,0,0,0,0,"325,000","458,000","528,000","458,000","458,000","458,000","458,000","458,000","458,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,086100,"Charges for Expenses, Settlement of International Claims",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,897","1,892","5,127","4,284",997,"1,406","62,190","-54,033",134,"3,133",152,0,0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,086400,"Filing Fees, P.L. 109-171, Title X",10,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,000","54,000","61,000","72,000","79,000","75,000","68,000","65,000","61,000","65,000","65,000","65,000","65,000","65,000","65,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,086600,Transitional Reinsurance Contributions to the General Fund,20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000,000","2,000,000","1,000,000",0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,086900,"Fees for Legal and Judicial Services, not Otherwise Classified",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"36,170","34,749","35,941","40,814","41,636","41,143","44,456","56,945","52,858","77,135","61,692","48,000","56,000","63,000","66,000","61,000","59,000","65,000","72,000","77,000","76,000","74,000","59,000","56,000","56,000","71,000","77,000","74,000","65,000","59,000","55,000","59,000","59,000","59,000","59,000","59,000","59,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,089100,"Miscellaneous Fees for Regulatory and Judicial Services, not Otherwise Classified",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,439","7,573","9,465","15,192","13,571","11,508","6,679","5,766","5,799","6,706","7,160","7,000","7,000","7,000","6,000","7,000","7,000","7,000","8,000","8,000","7,000","8,000","7,000","7,000","9,000","9,000","10,000","13,000","12,000","10,000","883,000","10,000","10,000","10,000","10,000","10,000","10,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,101000,"Fines, Penalties, and Forfeitures, Agricultural Laws",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,452","1,515","1,129",958,"4,080","1,324","1,375","4,032","2,488","2,239","2,190","2,000","2,000","2,000","2,000","2,000","1,000","5,000","2,000","3,000","1,000","1,000","2,000","4,000","5,000","5,000","5,000","5,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,102000,"Fines, Penalties, and Forfeitures, Economic Stabilization Laws",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,179",123,"47,525","500,000","199,062","299,085","170,000","200,545","190,006","142,002",0,0,"90,000","100,000",0,"1,000","1,000","9,000","9,000","9,000","9,000","9,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,103000,"Fines, Penalties, and Forfeitures, Immigration and Labor Laws",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,669","16,432","23,622","27,843","39,619","42,278","56,375","77,606","97,338","95,373","91,671","81,000","59,000","76,000","75,000","74,000","77,000","72,000","72,000","71,000","69,000","71,000","92,000","77,000","91,000","80,000","86,000","171,000","145,000","176,000","158,000","176,000","176,000","176,000","176,000","176,000","176,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,104000,"Fines, Penalties, and Forfeitures, Customs, Commerce, and Antitrust Laws",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65,783","68,712","64,891","82,494","82,497","74,763","160,577","99,160","116,353","101,071","65,967","75,000","83,000","66,000","96,000","95,000","155,000","108,000","100,000","97,000","101,000","118,000","119,000","121,000","147,000","125,000","125,000","153,000","140,000","166,000","5,893,000","166,000","166,000","166,000","166,000","166,000","166,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,105000,"Fines, Penalties, and Forfeitures, Narcotic Prohibition and Alcohol Laws",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,238","1,395",875,831,-92,"1,621","2,595",290,"4,279","3,404","4,475","4,000","2,000","1,000","3,000","1,000","1,000","3,000","2,000","5,000","6,000","4,000","6,000","7,000","20,000","42,000","5,000","79,000","11,000","82,000","12,000","82,000","82,000","82,000","82,000","82,000","82,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,106000,Forfeitures of Unclaimed Money and Property,20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,943","22,312","25,813","33,065","25,130","3,401","4,037","130,838","7,080","23,997","4,226","10,000","77,000","30,000","51,000","24,000","179,000","8,000","25,000","25,000","30,000","-14,000","9,000","14,000","10,000","5,000","21,000","19,000","25,000","24,000","10,000","24,000","24,000","24,000","24,000","24,000","24,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,108000,"Fines, Penalties, and Forfeitures, Federal Coal Mine Health and Safety Laws",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,695","9,517","10,469","9,973","12,880","13,723","14,509","13,833","16,751","19,465","18,334","20,000","15,000","13,000","18,000","19,000","17,000","18,000","18,000","17,000","17,000","19,000","24,000","30,000","56,000","63,000","68,000","101,000","134,000","100,000","76,000","100,000","100,000","100,000","100,000","100,000","100,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,109600,Penalties on Employers Who Do not Offer Health Coverage or Delay Eligibility for New Employees,20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,985,000","15,068,000","14,881,000","16,537,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,109700,Penalties on Individuals Who Do not Have Health Coverage,20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,128,000","3,872,000","6,653,000","6,394,000","6,501,000","6,844,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,109900,"Fines, Penalties, and Forfeitures, not Otherwise Classified",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"97,092","73,258","74,869","106,152","81,009","246,231","210,863","263,342","367,135","299,782","578,556","460,000","246,000","425,000","404,000","397,000","212,000","443,000","667,000","778,000","1,152,000","611,000","608,000","600,000","775,000","1,088,000","1,356,000","1,589,000","1,147,000","3,635,000","4,314,000","3,635,000","3,635,000","3,636,000","3,637,000","3,644,000","3,641,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,112500,Recoveries under Military Occupation,20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,430","2,976","3,852","8,893","12,596","10,965","13,346","15,706","12,257","10,798","6,521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,241100,User Fees for IRS,20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,254","33,828","29,766","37,233","35,926","37,113","47,286","84,000","50,000","45,000","43,000","39,000","38,000","40,000","59,000","42,000","46,000","36,000","39,000","38,000","42,000","44,000","62,000","49,000","46,000","44,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,249200,"Premiums, Terrorism Risk Insurance Program",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"55,000","160,000","329,000","108,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,309990,Refunds of Moneys Erroneously Received and Recovered (20X1807),20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-22,256","-28,317","-6,327","-20,231","-1,830","-102,504","-2,283","-9,153","-6,575","-159,421","-19,303","-11,000","-121,000","-25,000","-46,000","-740,000","-86,000","-114,000","-336,000","-320,000","-83,000","-40,000","-62,000","-28,000","-47,000","-71,000","-44,000","-45,000","-47,000","-33,000","-37,000","-42,000","-42,000","-42,000","-42,000","-42,000","-42,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,509910,"Collections from Reimbursement State and Local Law Enforcements Agencies, IRS",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,540710,Sallie Mae Assessments,20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,0,"1,000",0,0,0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,543240,"Enrolled Agent Fee Increase, IRS Miscellaneous Retained Fees",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","-2,000",0,"2,000",0,0,"2,000",0,"8,000","8,000","6,000","7,000","7,000","7,000","7,000","7,000","5,000","6,000","8,000","7,000","7,000","8,000","7,000","7,000","8,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,543260,"Tax Preparer Registration Fees, IRS Miscellaneous Retained Fees",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,000","38,000","37,000","36,000","36,000","36,000","36,000","36,000","36,000","36,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,559010,"Fees and Assessments, Financial Research Fund",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"137,000","35,000","106,000","124,000","127,000","130,000","134,000","138,000","142,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,559030,"Transfer from the Federal Reserve, Financial Research Fund",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,000","31,000",0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,568810,"Antidumping and Countervailing Duties, Continued Dumping and Subsidy Offset",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"247,000","312,000","293,000","303,000","237,000","476,000","388,000","396,000","217,000","109,000","92,000","125,000","88,000","79,000","88,000","88,000","88,000","88,000","88,000","88,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,569310,"Proceeds from the Sale of Forfeited or Seized Property or Monetary Instruments, Customs Forfeiture Fund",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33,484","68,543","55,943","202,331","183,585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,569610,Forfeited Monetary Assets,20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,907","-4,652",-524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,569710,"Forfeited Cash and Proceeds from Sale of Forfeited Property, Treasury Forfeiture Fund",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"167,595","182,375","261,000","159,000","311,000","274,000","324,000","202,000","254,000","172,000","248,000","309,000","308,000","245,000","414,000","557,000","554,000","1,142,000","930,000","523,000","1,713,000","784,000","459,000","413,000","413,000","413,000","413,000","413,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,581610,Confiscated Iraqi Assets,20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,917,000","18,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,015,Department of the Treasury,00,Department of the Treasury,862510,"Administrative and Civil Penalties, Gulf Coast Restoration Trust Fund",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"324,000","330,000","165,000",0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,016,Social Security Administration,00,Social Security Administration,309600,Recovery of beneficiary overpayments from SSI program (Governmental Receipt),75,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"427,928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,019,Department of Energy,00,Department of Energy,501200,"Licenses under Federal Power Act, Improvements of Navigable Waters",89,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,285","-1,285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,019,Department of Energy,00,Department of Energy,510500,"Licenses under Federal Power Act from Public Lands and National Forests, Payment to States (37 1/2%)",89,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,"1,052",629,912,"1,803","2,249","2,708","2,189","2,280","2,280","2,515","2,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000",0,"6,000","3,000","3,000","4,000","4,000","4,000","5,000","5,000","5,000","5,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,019,Department of Energy,00,Department of Energy,518000,Energy Security Reserve,89,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,427","7,514",-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,019,Department of Energy,00,Department of Energy,523110,"Assessments, Decontamination and Decommissioning Fund",89,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"147,958","172,516","160,000","160,000","165,000","148,000","171,000","175,000","181,000","186,000","189,000","193,000","198,000","205,000","213,000",0,0,0,0,0,0,0,0,"204,000","208,000","213,000","218,000","223,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,020,Environmental Protection Agency,00,Environmental Protection Agency,089500,"Registration, PMN, Other Services",68,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,540","2,513","2,327","2,956","2,573","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","2,000","2,000","2,000","2,000","2,000","2,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,020,Environmental Protection Agency,00,Environmental Protection Agency,529700,Exxon Valdez settlement fund,68,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,020,Environmental Protection Agency,00,Environmental Protection Agency,814530,"Fines and Penalties, and Miscellaneous, Hazardous Substance Superfund",68,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,51,42,141,292,"1,219","1,615","3,629","2,445","2,000","3,000","3,000","5,000","4,000","1,000","2,000","1,000","3,000","3,000","2,000","2,000","1,000","3,000","1,000","3,000","2,000","1,000","3,000","1,000","2,000","2,000","2,000","2,000","2,000","2,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,024,Department of Homeland Security,00,Department of Homeland Security,083400,Breached Bond Penalties,70,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,024,Department of Homeland Security,00,Department of Homeland Security,083500,"Immigration Fees, Border Security Act",70,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","104,000","150,000","108,000","113,000","104,000",0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,024,Department of Homeland Security,00,Department of Homeland Security,516710,"Fees, fines and penalties, Offshore Oil Pollution Comp. Fund",69,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,148","11,935","9,942","10,893","9,957","5,731","2,002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,024,Department of Homeland Security,00,Department of Homeland Security,516800,"Oil Pollution Fund, DOT",69,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,793","7,390","3,984","4,805","5,208","30,980","49,409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,024,Department of Homeland Security,00,Department of Homeland Security,517010,"Fees, Deepwater Port Liability Fund, DOT",69,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,885",133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,024,Department of Homeland Security,00,Department of Homeland Security,559510,Electronic System for Travel Authorization (ESTA) Fees,70,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","45,000","48,000","51,000","54,000","55,000","57,000","60,000","62,000","64,000","65,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,024,Department of Homeland Security,00,Department of Homeland Security,568710,"Deposits, Duties, and Taxes, Puerto Rico",70,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"92,952","96,828","96,792","106,779","118,901","116,354","103,192","113,375","120,753","129,298","164,513","138,000","110,000","107,000","112,000","100,000","90,000","86,000","85,000","85,000","85,000","100,000","106,000","93,000","90,000","84,000","85,000","100,000","107,000","254,000","180,000","98,000","99,000","100,000","101,000","102,000","103,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,024,Department of Homeland Security,00,Department of Homeland Security,818530,"Fines and Penalties, OSLTF",70,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,"1,982","1,916","4,428","6,518","10,000","8,000","6,000","7,000","6,000","33,000","4,000","8,000","44,000","5,000","18,000","7,000","7,000","22,000","15,000","19,000","28,000","53,000","403,000","304,000","288,000","157,000","157,000","203,000","19,000","19,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,024,Department of Homeland Security,00,Department of Homeland Security,878910,"Proceeds of the Sales of Unclaimed Abandoned, Seized Goods",70,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,772","6,521","2,898","16,217","6,214","26,052","6,746","16,760","6,526","7,288","4,277","4,000","3,000","7,000","5,000","4,000","6,000","7,000","7,000","5,000","8,000","8,000","6,000","4,000","4,000","4,000","3,000","2,000","3,000","2,000","3,000","4,000","4,000","4,000","5,000","5,000","5,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,025,Department of Housing and Urban Development,00,Department of Housing and Urban Development,527010,Interstate Land Sales Fund,86,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,574,554,576,535,510,451,350,394,391,349,0,0,0,0,0,0,0,0,0,0,"1,000","1,000","1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,025,Department of Housing and Urban Development,00,Department of Housing and Urban Development,527110,Mobile home inspection and monitoring,86,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,950","5,335","5,275","5,504","5,040","6,522","6,463","6,553","6,936","8,895","10,766","12,000","13,000","14,000","14,000","15,000","11,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
