Agency Code,Agency Name,Bureau Code,Bureau Name,Account Code,Account Name,Treasury Agency Code,Subfunction Code,Subfunction Title,BEA Category,Grant/non-grant split,On- or Off- Budget,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,TQ,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
382,Japan-United States Friendship Commission,00,Japan-United States Friendship Commission,802530,"Other, Japan - United States Friendship Commission Trust Fund",95,154,Foreign information and exchange activities,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,724",-50,-76,0,-139,-54,0,-136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Joint Commission on the Coinage,00,Joint Commission on the Coinage,0000,Salaries and expenses,,803,Central fiscal operations,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,89,69,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Joint Federal-State Land Use Planning Comm.,00,Joint Federal-State Land Use Planning Commission,0058,Salaries and expenses,,452,Area and regional development,Discretionary,Nongrant,On-budget,0,0,-30,72,138,181,242,188,211,206,48,0,0,0,0,0,0,921,551,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Joint Federal-State Land Use Planning Comm.,00,Joint Federal-State Land Use Planning Commission,0058,Salaries and expenses,,452,Area and regional development,Discretionary,Grant,On-budget,0,0,0,0,0,0,0,0,0,0,0,536,696,277,851,109,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Joint Federal-State Land Use Planning Comm.,00,Joint Federal-State Land Use Planning Commission,8061,Cooperative funds,,452,Area and regional development,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,432,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Joint Federal-State Land Use Planning Comm.,00,Joint Federal-State Land Use Planning Commission,8061,Cooperative funds,,452,Area and regional development,Mandatory,Grant,On-budget,0,0,0,0,0,0,0,0,0,0,0,400,550,588,468,92,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Joint Federal-State Land Use Planning Comm.,00,Joint Federal-State Land Use Planning Commission,806100,"Cooperative funds, Joint Federal-State Land Use Planning Comm.",,452,Area and regional development,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,-400,-550,-588,-633,-90,-645,-600,-630,367,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Legal Services Corporation,00,Legal Services Corporation,0501,Payment to the Legal Services Corporation,20,752,Federal litigative and judicial activities,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"84,634","51,769","125,004","157,429","254,307","320,308","324,314","258,650","233,962","270,861","300,233","304,974","308,931","306,448","307,148","291,333","343,834","329,152","388,868","374,940","429,000","282,000","282,000","284,000","298,000","303,000","319,000","333,000","337,000","335,000","331,000","327,000","349,000","346,000","386,000","416,000","406,000","353,000","379,000","325,000","384,000","446,000","460,000","469,000","475,000","479,000"
386,Lowell Historical Canyon District Commission,00,Lowell Historical Canyon District Commission,1400,Salaries and expenses,,303,Recreational resources,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,58,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Marine Mammal Commission,00,Marine Mammal Commission,2200,Salaries and Expenses,95,302,Conservation and land management,Discretionary,Nongrant,On-budget,0,0,0,0,0,671,"1,170","2,271","1,695",527,35,0,135,528,795,204,"1,053","1,028",763,847,844,763,860,759,811,938,960,936,879,"1,028","1,121","1,039","1,401","1,321","1,000","1,000","1,000","1,000","1,000","1,000","1,000","2,000","2,000","4,000","2,000","1,000","2,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","3,000","3,000","3,000","3,000","3,000","3,000"
388,"Martin Luther King, Jr. Federal Holiday Commission",00,"Martin Luther King, Jr. Federal Holiday Commission",0600,Salaries and expenses,76,808,Other general government,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,311,313,286,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Merit Systems Protection Board,00,Merit Systems Protection Board,0100,Salaries and Expenses,41,805,Central personnel management,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,649","6,041","12,444","16,559","16,064","20,984","21,622","18,596","18,561","18,543","18,668","20,736","20,689","22,429","23,323","25,620","24,836","22,000","25,000","23,000","23,000","25,000","27,000","24,000","36,000","32,000","32,000","34,000","35,000","37,000","36,000","38,000","38,000","39,000","39,000","38,000","38,000","43,000","44,000","46,000","47,000","47,000","48,000"
389,Merit Systems Protection Board,00,Merit Systems Protection Board,0101,Office of the Special Counsel,41,805,Central personnel management,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,435,"2,772","4,011","3,678","4,907","4,605","4,705","4,103","4,323","4,594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Motor Carrier Ratemaking Study Commission,00,Motor Carrier Ratemaking Study Commission,2700,Motor Carrier Ratemaking Study Commission,,401,Ground transportation,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,"1,260","1,028",539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,National Afro-American History and Culture Commission,00,National Afro-American History and Culture Commission,3800,National Center for the Study of Afro-American History and Culture,95,503,Research and general education aids,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,44,6,6,4,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,National Alcohol Fuels Commission,00,National Alcohol Fuels Commission,1700,National Alcohol Fuels Commission,,271,Energy supply,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,772","1,160",13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,National Archives and Records Administration,00,National Archives and Records Administration,0300,Operating Expenses,88,804,General property and records management,Discretionary,Nongrant,On-budget,"13,960","14,389","14,546","16,010","16,513","18,474","18,147","20,462","23,926","26,676","28,608","31,944","40,052","53,901","59,673","15,187","65,273","73,244","74,802","81,691","84,473","73,901","88,069","85,567","95,961","96,610","95,988","104,006","88,494","156,377","171,524","227,837","269,611","260,291","216,000","193,000","192,000","197,000","213,000","172,000","186,000","219,000","233,000","252,000","275,000","263,000","261,000","279,000","313,000","323,000","332,000","335,000","340,000","326,000","353,000","331,000","377,000","385,000","389,000","393,000"
393,National Archives and Records Administration,00,National Archives and Records Administration,0300,Operating Expenses,88,804,General property and records management,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-8,000","-8,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,National Archives and Records Administration,00,National Archives and Records Administration,0301,National Historical Publications and Records Commission,88,804,General property and records management,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","5,000","5,000","6,000","5,000","6,000","6,000","7,000","6,000","7,000","7,000","7,000","6,000","6,000","7,000","8,000","8,000","10,000","8,000","6,000","5,000","6,000","4,000","4,000","4,000","4,000"
393,National Archives and Records Administration,00,National Archives and Records Administration,0302,Repairs and Restoration,88,804,General property and records management,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","6,000","6,000","14,000","21,000","37,000","64,000","48,000","27,000","10,000","8,000","10,000","21,000","30,000","29,000","21,000","25,000","15,000","12,000","9,000","8,000","8,000","8,000","8,000"
393,National Archives and Records Administration,00,National Archives and Records Administration,0303,Electronic Record Archives,88,804,General property and records management,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","29,000","39,000","53,000","65,000","52,000","61,000","77,000","18,000","12,000","10,000","10,000",0,0,0,0,0
393,National Archives and Records Administration,00,National Archives and Records Administration,0305,Office of the Inspector General - National Archives and Records Administration,88,804,General property and records management,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","4,000","4,000","3,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000"
393,National Archives and Records Administration,00,National Archives and Records Administration,322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,88,809,Deductions for offsetting receipts,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-18,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,National Archives and Records Administration,00,National Archives and Records Administration,4578,Records Center Revolving Fund,88,804,General property and records management,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,000","-1,000","5,000","-5,000","-3,000","-4,000","-6,000","-3,000",0,"7,000","1,000","5,000","7,000","-11,000","-9,000",0,0,0,"-1,000",0,0
393,National Archives and Records Administration,00,National Archives and Records Administration,8127,National Archives Gift Fund,88,804,General property and records management,Mandatory,Nongrant,On-budget,-224,431,106,170,142,66,202,227,332,732,-464,-727,-378,488,427,-163,154,247,60,-218,54,246,103,396,870,182,-12,463,107,365,382,"1,266",406,579,0,0,0,0,"1,000","1,000","6,000","2,000","1,000","8,000","14,000","4,000","16,000","2,000","2,000","3,000","3,000","4,000","15,000","3,000","4,000","3,000","3,000","3,000","3,000","3,000"
393,National Archives and Records Administration,00,National Archives and Records Administration,812710,"Gifts and Bequests, National Archives Gift Fund",88,804,General property and records management,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,281",148,0,-21,-373,-225,-904,-749,-289,-199,-372,0,0,0,"-5,000","-1,000","-3,000","-2,000","-6,000","-1,000","-4,000","-10,000","-1,000","-2,000","-1,000","-2,000","-2,000","-1,000","-5,000","-11,000","-1,000","-3,000","-3,000","-3,000","-3,000","-1,000","-1,000"
393,National Archives and Records Administration,00,National Archives and Records Administration,812730,"Interest and Dividends on Non-Federal Securities, National Archives Gift Fund",88,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,National Archives and Records Administration,00,National Archives and Records Administration,812730,"Interest and Dividends on Non-Federal Securities, National Archives Gift Fund",88,909,Other investment income,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000"
393,National Archives and Records Administration,00,National Archives and Records Administration,812750,"Proceeds from Non-Federal Securities not Immediately Reinvested, National Archives Gift Fund",88,804,General property and records management,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000","-13,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000"
393,National Archives and Records Administration,00,National Archives and Records Administration,8436,National Archives Trust Fund,88,804,General property and records management,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-479,-149,345,-806,592,"2,044",-522,-957,-515,-376,"3,523",-454,519,"-2,324","-1,386",-62,124,"-3,515",-749,-300,"1,000","1,000",0,0,0,"1,000",0,"1,000",0,0,0,"6,000","-1,000","-3,000","1,000","2,000","1,000","-3,000","-3,000","-1,000",0,0,"1,000",0,0,0
394,National Capital Planning Commission,00,National Capital Planning Commission,,"Receipts, Community development",95,451,Community development,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,-92,-230,-163,0,-180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,National Capital Planning Commission,00,National Capital Planning Commission,0000,National Capital Planning Commission,95,451,Community development,Discretionary,Nongrant,On-budget,11,202,71,76,454,3,34,126,222,356,104,93,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,National Capital Planning Commission,00,National Capital Planning Commission,2500,Salaries and Expenses,95,451,Community development,Discretionary,Nongrant,On-budget,535,"1,882",735,"3,538","1,285","1,138",726,"1,037","1,052","1,059","1,058","1,209","1,486","1,742","1,908",293,"2,077","1,902","2,004","2,274","2,339","2,391","2,474","2,370","2,556","2,656","2,512","2,967","2,899","2,619","3,301","4,709","5,309","5,301","5,000","5,000","5,000","6,000","6,000","6,000","10,000","8,000","7,000","7,000","8,000","8,000","8,000","8,000","8,000","8,000","7,000","8,000","9,000","7,000","9,000","8,000","8,000","8,000","8,000","8,000"
395,"National Commission on American Indian, Alaska Native, and Native Hawaiian Housing",00,"National Commission on American Indian, Alaska Native, and Native Hawaiian Housing",0030,Salaries and expenses,48,604,Housing assistance,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,596,661,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,"National Commission on American Indian, Alaska Native, and Native Hawaiian Housing",00,"National Commission on American Indian, Alaska Native, and Native Hawaiian Housing",0700,Salaries and expenses,48,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,"1,207","1,764","1,371","1,891",672,"2,109","2,996",796,-161,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Nat. Comm. for Review of Federal and State Laws,00,Nat. Comm. for the Review of Federal and State Laws,0063,National Commission for the Review of Federal and State,,751,Federal law enforcement activities,Discretionary,Nongrant,On-budget,331,338,348,409,363,330,248,270,374,381,421,338,11,0,322,106,-9,3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,National Commission on Agricultural Finance,00,National Commission on Agricultural Finance,0101,National Commission on Agricultural Finance,95,352,Agricultural research and services,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,National Commission on Agricultural Finance,00,National Commission on Agricultural Finance,3800,National Center for the Study of Afro-American History,95,503,Research and general education aids,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,National Commission on Libraries and Information Science,00,National Commission on Libraries and Information Science,2700,Salaries and Expenses,95,503,Research and general education aids,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,92,277,461,449,280,0,910,"1,260","1,598","2,090",741,638,681,733,723,781,512,522,796,859,737,917,733,720,"1,000","1,000","1,000","1,000","1,000","2,000","-1,000","2,000","2,000","1,000","1,000","1,000","1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0
400,National Commission on Libraries and Information Science,00,National Commission on Libraries and Information Science,2701,White House conference on library and information services,95,503,Research and general education aids,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,"2,423","2,605",515,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,National Commission on Libraries and Information Science,00,National Commission on Libraries and Information Science,8078,Contributions,95,503,Research and general education aids,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,0,0,0,0,-2,0,1,-5,2,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,National Commission on Libraries and Information Science,00,National Commission on Libraries and Information Science,807810,"Contributions, National Commission on Libraries and Information Science",95,503,Research and general education aids,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-12,-27,0,-5,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,National Commission on Libraries and Information Science,00,National Commission on Libraries and Information Science,827710,"Contributions, White House Conference on Library and Information Services",95,503,Research and general education aids,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-118,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,National Commission on Libraries and Information Science,00,National Commission on Libraries and Information Science,9971,Contributions,95,503,Research and general education aids,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,-1,105,5,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,National Commission on Migrant Education,00,National Commission on Migrant Education,0200,Salaries and expenses,95,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,422","9,925","2,874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,National Commission on Migrant Education,00,National Commission on Migrant Education,0201,Self-help development and technical assistance,95,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,575","15,707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,National Commission on Migrant Education,00,National Commission on Migrant Education,0600,Salaries and expenses,95,501,"Elementary, secondary, and vocational education",Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,424,670,658,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,National Commission on Migrant Education,00,National Commission on Migrant Education,1866,Investment in National Consumer Cooperative Bank,95,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,National Commission on Migrant Education,00,National Commission on Migrant Education,4001,National Consumer Cooperative Bank fund,95,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,154","111,991","67,124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,National Commission on Responsibilities for Financing Postsecondary Education,00,National Commission on Responsibilities for Financing Postsecondary Education,0400,National Commission on Responsibilities for Financing Postsecondary Education,48,502,Higher education,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,381,328,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,National Commission on Severely Distressed Public Housing,00,National Commission on Severely Distressed Public Housing,0020,Salaries and expenses,48,604,Housing assistance,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,"1,759",293,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,National Commission on Social Security,00,National Commission on Social Security,1600,National Commission on Social Security,,601,General retirement and disability insurance (excluding social se,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,"1,014",434,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,National Commission on Student Financial Assist.,00,National Commission on Student Financial Assist.,0401,Salaries and expenses,,502,Higher education,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,663,"1,245",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,National Commission on Student Financial Assist.,00,National Commission on Student Financial Assist.,8199,"Grants, gifts and bequests",48,502,Higher education,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,National Commission on Supplies and Shortages,00,National Commission on Supplies and Shortages,0800,Salaries and expenses,,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,328,357,344,576,431,"1,281","1,937",350,10,757,582,"1,926",345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Nat Comm on Financing of Postsecondary Education,00,Nat Comm on Financing of Postsecondary Education,0059,National commission on the financing of postsecondary educ,,502,Higher education,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,441,821,213,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Nat Comm on the International Year of the Child,00,Nat Comm on the International Year of the Child,2000,Salaries and expenses,,506,Social services,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,624,-14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Nat Comm on the International Year of the Child,00,Nat Comm on the International Year of the Child,8072,Contributions,,506,Social services,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Nat Comm on the Observance of Inter Year of Women,00,Nat Comm on the Observance of Inter Year of Women,2500,Salaries and expenses,,808,Other general government,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"2,974","1,707",81,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Nat Comm on the Observance of Inter Year of Women,00,Nat Comm on the Observance of Inter Year of Women,8024,Contributions,,808,Other general government,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,National Commission on Water Quality,00,National Commission on Water Quality,0061,Salaries and expenses,,304,Pollution control and abatement,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,"1,243","8,336","7,320",177,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,National Commission to Prevent Infant Mortality,00,National Commission to Prevent Infant Mortality,1500,National Commission to Prevent Infant Mortality,,808,Other general government,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,"1,164",14,1,0,0,0,0,-48,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,National Commission on Marihuana and Drug Abuse,00,National Commission on Marihuana and Drug Abuse,0000,Salaries and expenses,,552,Health research and training,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,"1,266","1,497",112,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
